chr17	74199714	74199864	+	6.94	0	23.5	1.78E+01	7.69E-23	0.66
chr17	75456495	75456645	+	6.94	0	24	3.91E+01	4.78E-31	0.66
chr17	77140663	77140813	+	6.94	0	23.5	2.93E+01	5.13E-28	0.69
chr18	3885289	3885439	+	6.94	0	23	4.76E+01	3.92E-33	0.69
chr18	13630276	13630426	+	6.94	0	22.5	4.00E+01	2.66E-31	0.68
chr18	31512587	31512737	+	6.94	0	24.5	2.28E+01	2.25E-25	0.63
chr18	34122827	34122977	+	6.94	0	23	2.23E+01	3.68E-25	0.68
chr18	37295037	37295187	+	6.94	0	24.5	1.99E+01	5.79E-24	0.65
chr18	46324732	46324882	+	6.94	0	23	2.45E+01	4.00E-26	0.68
chr18	48161695	48161845	+	6.94	0	21.5	2.07E+01	2.40E-24	0.71
chr18	50870171	50870321	+	6.94	0	23.5	2.76E+01	2.21E-27	0.66
chr18	56789721	56789871	+	6.94	0	23.5	3.35E+01	2.03E-29	0.68
chr18	63783526	63783676	+	6.94	0	22	3.91E+01	4.78E-31	0.72
chr18	76923633	76923783	+	6.94	0	23	2.08E+01	2.06E-24	0.69
chr18	78875603	78875753	+	6.94	0	22	1.71E+01	2.10E-22	0.71
chr19	11766948	11767098	+	6.94	0	24.5	3.32E+01	2.59E-29	0.66
chr19	18590569	18590719	+	6.94	0	22	2.88E+01	7.86E-28	0.69
chr19	29610717	29610867	+	6.94	0	22	2.19E+01	5.97E-25	0.74
chr19	34677592	34677742	+	6.94	0	25.5	2.25E+01	3.13E-25	0.62
chr19	37999607	37999757	+	6.94	0	25	1.59E+01	1.24E-21	0.62
chr19	41439893	41440043	+	6.94	0	22.5	2.81E+01	1.47E-27	0.71
chr19	43274815	43274965	+	6.94	0	24.5	4.10E+01	1.45E-31	0.62
chr19	43596125	43596275	+	6.94	0	22.5	2.99E+01	3.32E-28	0.71
chr19	47048645	47048795	+	6.94	0	23	5.66E+01	5.54E-35	0.69
chr19	55071252	55071402	+	6.94	0	25.5	2.11E+01	1.52E-24	0.63
chr19	55472571	55472721	+	6.94	0	23.5	1.37E+01	3.56E-20	0.65
chr19	55476481	55476631	+	6.94	0	25	1.33E+01	7.64E-20	0.62
chr19	57769552	57769702	+	6.94	0	24.5	5.57E+01	8.44E-35	0.63
chr19	58514035	58514185	+	6.94	0	24.5	2.93E+01	5.13E-28	0.66
chr20	5066097	5066247	+	6.94	0	23.5	2.38E+01	8.10E-26	0.65
chr20	13302748	13302898	+	6.94	0	26	4.90E+01	1.91E-33	0.61
chr20	23622867	23623017	+	6.94	0	22	3.73E+01	1.48E-30	0.72
chr20	25223298	25223448	+	6.94	0	23.5	4.10E+01	1.45E-31	0.66
chr20	31157685	31157835	+	6.94	0	25.5	1.56E+01	1.73E-21	0.66
chr20	31952075	31952225	+	6.94	0	20.5	5.66E+01	5.54E-35	0.76
chr20	37693854	37694004	+	6.94	0	26	3.07E+01	1.70E-28	0.63
chr20	40963067	40963217	+	6.94	0	23	1.73E+01	1.64E-22	0.66
chr20	59063844	59063994	+	6.94	0	23.5	3.82E+01	8.47E-31	0.65
chr20	59560673	59560823	+	6.94	0	21.5	3.32E+01	2.59E-29	0.74
chr20	59744233	59744383	+	6.94	0	24	2.30E+01	1.90E-25	0.65
chr21	38219141	38219291	+	6.94	0	23.5	5.38E+01	1.91E-34	0.66
chr22	12171034	12171184	+	6.94	0	21.5	1.14E+01	2.63E-18	0.74
chr22	16917507	16917657	+	6.94	0	23	5.30E+01	2.85E-34	0.68
chr22	26331080	26331230	+	6.94	0	25	5.86E+01	2.34E-35	0.63
chr22	26364582	26364732	+	6.94	0	24	2.49E+01	2.79E-26	0.65
chr22	32529082	32529232	+	6.94	0	20.5	6.57E+01	1.44E-36	0.74
chrX	3519008	3519158	+	6.94	0	23.5	4.69E+01	5.57E-33	0.66
chrX	31036993	31037143	+	6.94	0	24.5	4.83E+01	2.74E-33	0.62
chrX	36961681	36961831	+	6.94	0	22	5.38E+01	1.91E-34	0.72
chrX	63930297	63930447	+	6.94	0	24.5	3.86E+01	6.37E-31	0.63
chrX	64885969	64886119	+	6.94	0	23	6.08E+01	9.58E-36	0.66
chrX	64894793	64894943	+	6.94	0	23.5	3.91E+01	4.78E-31	0.66
chrX	74242727	74242877	+	6.94	0	23	1.55E+01	2.16E-21	0.68
chrX	103310964	103311114	+	6.94	0	20	4.44E+01	2.17E-32	0.78
chrX	111681058	111681208	+	6.94	0	24.5	2.41E+01	5.71E-26	0.62
chrX	132217357	132217507	+	6.94	0	26.5	1.32E+01	8.39E-20	0.61
chrX	135032210	135032360	+	6.94	0	23	4.32E+01	4.16E-32	0.68
chrX	135740669	135740819	+	6.94	0	23	3.39E+01	1.58E-29	0.69
chr1	6701762	6701912	+	6.8	0	21	2.44E+01	6.94E-25	0.68
chr1	15356288	15356438	+	6.8	0	24	7.93E+00	4.85E-14	0.62
chr1	19210379	19210529	+	6.8	0	25	3.12E+01	2.16E-27	0.6
chr1	27773013	27773163	+	6.8	0	23.5	5.45E+01	4.70E-33	0.64
chr1	30526151	30526301	+	6.8	0	25.5	2.08E+01	2.77E-23	0.6
chr1	32651067	32651217	+	6.8	0	25.5	2.27E+01	3.72E-24	0.58
chr1	33367873	33368023	+	6.8	0	18.5	3.04E+01	4.20E-27	0.8
chr1	38053228	38053378	+	6.8	0	23	2.82E+01	2.26E-26	0.62
chr1	38835367	38835517	+	6.8	0	23.5	3.92E+01	1.06E-29	0.62
chr1	39539300	39539450	+	6.8	0	21	7.48E+01	2.68E-36	0.7
chr1	46616861	46617011	+	6.8	0	22	2.06E+01	3.21E-23	0.67
chr1	53196705	53196855	+	6.8	0	24	3.79E+01	2.46E-29	0.62
chr1	55277643	55277793	+	6.8	0	24.5	2.40E+01	9.81E-25	0.61
chr1	59718187	59718337	+	6.8	0	20.5	7.85E+01	8.66E-37	0.7
chr1	63149223	63149373	+	6.8	0	21	6.31E+01	1.51E-34	0.75
chr1	89866126	89866276	+	6.8	0	25	5.96E+01	5.82E-34	0.62
chr1	91165361	91165511	+	6.8	0	20.5	2.51E+01	3.28E-25	0.73
chr1	101288518	101288668	+	6.8	0	21.5	2.49E+01	3.93E-25	0.67
chr1	108561057	108561207	+	6.8	0	25	7.83E+00	6.27E-14	0.58
chr1	117210898	117211048	+	6.8	0	25	2.95E+01	8.02E-27	0.58
chr1	145892185	145892335	+	6.8	0	23.5	2.62E+01	1.31E-25	0.67
chr1	151347294	151347444	+	6.8	0	23	2.49E+01	3.93E-25	0.62
chr1	162856403	162856553	+	6.8	0	23	1.08E+01	6.36E-17	0.62
chr1	165367467	165367617	+	6.8	0	20.5	1.16E+01	1.39E-17	0.7
chr1	170929892	170930042	+	6.8	0	21	4.18E+01	2.44E-30	0.7
chr1	180188285	180188435	+	6.8	0	20.5	5.28E+01	1.03E-32	0.7
chr1	192979653	192979803	+	6.8	0	23.5	1.29E+01	1.22E-18	0.62
chr1	193355258	193355408	+	6.8	0	23	3.97E+01	7.98E-30	0.64
chr1	193558505	193558655	+	6.8	0	24.5	1.90E+01	1.99E-22	0.6
chr1	198699554	198699704	+	6.8	0	22	4.80E+01	9.34E-32	0.65
chr1	209823189	209823339	+	6.8	0	21.5	1.24E+01	2.91E-18	0.68
chr1	212630138	212630288	+	6.8	0	23	2.82E+01	2.26E-26	0.62
chr1	226526870	226527020	+	6.8	0	22	5.11E+01	2.20E-32	0.67
chr1	227735374	227735524	+	6.8	0	24	1.79E+01	8.36E-22	0.62
chr1	229342288	229342438	+	6.8	0	25	1.21E+01	5.71E-18	0.58
chr1	232211257	232211407	+	6.8	0	24	4.07E+01	4.45E-30	0.6
chr1	236106507	236106657	+	6.8	0	24	8.47E+00	1.20E-14	0.64
chr1	246696558	246696708	+	6.8	0	24.5	9.49E+00	1.04E-15	0.58
chr2	535360	535510	+	6.8	0	24	5.03E+01	3.18E-32	0.64
chr2	637049	637199	+	6.8	0	22	2.05E+01	3.71E-23	0.65
chr2	8302087	8302237	+	6.8	0	24	2.05E+01	3.71E-23	0.61
chr2	18299561	18299711	+	6.8	0	26.5	1.89E+01	2.28E-22	0.58
chr2	30422548	30422698	+	6.8	0	22.5	2.22E+01	6.01E-24	0.65
chr2	38665948	38666098	+	6.8	0	23.5	2.64E+01	1.09E-25	0.61
chr2	39642483	39642633	+	6.8	0	25	2.38E+01	1.16E-24	0.6
chr2	53767755	53767905	+	6.8	0	23	3.25E+01	8.59E-28	0.62
chr2	65359576	65359726	+	6.8	0	23.5	3.04E+01	4.20E-27	0.62
chr2	69013212	69013362	+	6.8	0	21	2.62E+01	1.31E-25	0.7
chr2	73737354	73737504	+	6.8	0	22.5	4.47E+01	5.06E-31	0.64
chr2	73983712	73983862	+	6.8	0	23	1.76E+01	1.22E-21	0.65
chr2	94262582	94262732	+	6.8	0	24	9.60E+00	8.06E-16	0.62
chr2	95434651	95434801	+	6.8	0	24.5	7.15E+01	7.84E-36	0.65
chr2	100013966	100014116	+	6.8	0	24.5	4.35E+01	9.62E-31	0.6
chr2	104976977	104977127	+	6.8	0	23	2.80E+01	2.77E-26	0.64
chr2	119111724	119111874	+	6.8	0	22.5	2.85E+01	1.85E-26	0.64
chr2	122300867	122301017	+	6.8	0	23.5	3.01E+01	5.22E-27	0.64
chr2	127526454	127526604	+	6.8	0	25.5	2.20E+01	7.04E-24	0.58
chr2	127649802	127649952	+	6.8	0	23.5	2.32E+01	2.28E-24	0.64
chr2	129443405	129443555	+	6.8	0	23	2.32E+01	2.28E-24	0.64
chr2	137866056	137866206	+	6.8	0	21	3.54E+01	1.21E-28	0.68
chr2	139122832	139122982	+	6.8	0	24	2.70E+01	6.11E-26	0.64
chr2	144162780	144162930	+	6.8	0	21.5	6.57E+01	5.87E-35	0.67
chr2	149597656	149597806	+	6.8	0	22.5	2.53E+01	2.74E-25	0.67
chr2	153287274	153287424	+	6.8	0	24	2.49E+01	3.93E-25	0.61
chr2	175187528	175187678	+	6.8	0	22.5	6.31E+01	1.51E-34	0.65
chr2	176111380	176111530	+	6.8	0	24.5	2.27E+01	3.72E-24	0.6
chr2	176555877	176556027	+	6.8	0	24.5	1.31E+01	8.51E-19	0.61
chr2	193966732	193966882	+	6.8	0	23	3.19E+01	1.37E-27	0.62
chr2	198309772	198309922	+	6.8	0	20.5	1.48E+01	6.28E-20	0.72
chr2	200409083	200409233	+	6.8	0	26.5	6.05E+00	1.27E-11	0.61
chr2	203328133	203328283	+	6.8	0	19	1.97E+01	8.75E-23	0.77
chr2	203759774	203759924	+	6.8	0	23.5	3.22E+01	1.09E-27	0.65
chr2	205685331	205685481	+	6.8	0	24	7.18E+00	3.79E-13	0.64
chr2	209334534	209334684	+	6.8	0	24	2.95E+01	8.02E-27	0.61
chr2	213188284	213188434	+	6.8	0	23.5	3.25E+01	8.59E-28	0.61
chr2	213239089	213239239	+	6.8	0	25	2.70E+01	6.11E-26	0.61
chr2	217044048	217044198	+	6.8	0	23	1.64E+01	5.74E-21	0.62
chr2	218010285	218010435	+	6.8	0	23.5	1.62E+01	8.09E-21	0.64
chr2	231411930	231412080	+	6.8	0	26.5	2.25E+01	4.37E-24	0.58
chr2	237692141	237692291	+	6.8	0	24.5	1.33E+01	6.47E-19	0.61
chr3	4271961	4272111	+	6.8	0	21.5	2.09E+01	2.39E-23	0.7
chr3	5388220	5388370	+	6.8	0	23.5	5.83E+00	2.67E-11	0.64
chr3	15378309	15378459	+	6.8	0	25	4.07E+01	4.45E-30	0.61
chr3	16601365	16601515	+	6.8	0	23.5	3.12E+01	2.16E-27	0.65
chr3	23668614	23668764	+	6.8	0	24.5	1.58E+01	1.41E-20	0.61
chr3	28916138	28916288	+	6.8	0	23.5	2.27E+01	3.72E-24	0.61
chr3	38646708	38646858	+	6.8	0	24.5	6.80E+00	1.16E-12	0.6
chr3	40584579	40584729	+	6.8	0	23	2.53E+01	2.74E-25	0.64
chr3	43691443	43691593	+	6.8	0	23	1.49E+01	5.11E-20	0.64
chr3	43879306	43879456	+	6.8	0	25.5	5.45E+01	4.70E-33	0.58
chr3	50292444	50292594	+	6.8	0	26	4.60E+01	2.61E-31	0.58
chr3	59559879	59560029	+	6.8	0	21	2.95E+01	8.02E-27	0.7
chr3	72887920	72888070	+	6.8	0	23	1.96E+01	1.01E-22	0.62
chr3	87771352	87771502	+	6.8	0	24.5	3.62E+01	7.20E-29	0.61
chr3	94234283	94234433	+	6.8	0	23	4.80E+01	9.34E-32	0.64
chr3	97971992	97972142	+	6.8	0	24.5	1.30E+01	1.11E-18	0.62
chr3	114152749	114152899	+	6.8	0	24	2.02E+01	4.96E-23	0.62
chr3	117898844	117898994	+	6.8	0	23.5	2.93E+01	9.91E-27	0.62
chr3	132432735	132432885	+	6.8	0	23	2.62E+01	1.31E-25	0.64
chr3	139654801	139654951	+	6.8	0	23.5	1.54E+01	2.44E-20	0.61
chr3	141308694	141308844	+	6.8	0	22	6.45E+00	3.48E-12	0.67
chr3	149387031	149387181	+	6.8	0	24.5	2.66E+01	8.97E-26	0.61
chr3	150603224	150603374	+	6.8	0	20.5	2.49E+01	3.93E-25	0.72
chr3	155498021	155498171	+	6.8	0	19.5	3.54E+01	1.21E-28	0.75
chr3	157572636	157572786	+	6.8	0	22.5	6.07E+01	3.75E-34	0.64
chr3	160211020	160211170	+	6.8	0	22	3.19E+01	1.37E-27	0.65
chr3	179105185	179105335	+	6.8	0	21	3.83E+01	1.87E-29	0.68
chr3	180802954	180803104	+	6.8	0	20.5	2.25E+01	4.37E-24	0.7
chr3	181899850	181900000	+	6.8	0	24.5	3.50E+01	1.56E-28	0.62
chr4	4985951	4986101	+	6.8	0	23	2.19E+01	8.24E-24	0.64
chr4	6134717	6134867	+	6.8	0	24	3.16E+01	1.72E-27	0.6
chr4	6250493	6250643	+	6.8	0	22.5	1.96E+01	1.01E-22	0.65
chr4	6917776	6917926	+	6.8	0	24	2.60E+01	1.58E-25	0.64
chr4	9381382	9381532	+	6.8	0	24	1.93E+01	1.52E-22	0.61
chr4	10115919	10116069	+	6.8	0	24.5	4.84E+00	1.03E-09	0.62
chr4	11628477	11628627	+	6.8	0	23	1.25E+01	2.46E-18	0.67
chr4	12716965	12717115	+	6.8	0	24.5	2.64E+01	1.09E-25	0.6
chr4	12845180	12845330	+	6.8	0	24.5	2.77E+01	3.39E-26	0.6
chr4	49510994	49511144	+	6.8	0	23	1.02E+01	2.44E-16	0.62
chr4	49642012	49642162	+	6.8	0	23.5	5.84E+00	2.58E-11	0.62
chr4	53943779	53943929	+	6.8	0	23	5.11E+01	2.20E-32	0.65
chr4	57038112	57038262	+	6.8	0	23.5	2.95E+01	8.02E-27	0.62
chr4	67871994	67872144	+	6.8	0	22.5	3.88E+01	1.41E-29	0.65
chr4	85370589	85370739	+	6.8	0	23	4.95E+01	4.58E-32	0.62
chr4	88456861	88457011	+	6.8	0	23.5	1.82E+01	5.71E-22	0.62
chr4	90951091	90951241	+	6.8	0	23.5	3.16E+01	1.72E-27	0.62
chr4	98929099	98929249	+	6.8	0	23	1.34E+01	5.90E-19	0.67
chr4	106369529	106369679	+	6.8	0	20	4.02E+01	5.97E-30	0.72
chr4	107690336	107690486	+	6.8	0	22	4.73E+01	1.32E-31	0.65
chr4	114598312	114598462	+	6.8	0	26	1.35E+01	4.90E-19	0.61
chr4	114659506	114659656	+	6.8	0	22.5	7.85E+01	8.66E-37	0.65
chr4	118032802	118032952	+	6.8	0	24.5	8.79E+00	5.38E-15	0.6
chr4	124334187	124334337	+	6.8	0	21	7.15E+01	7.84E-36	0.68
chr4	138053671	138053821	+	6.8	0	23.5	1.85E+01	3.87E-22	0.61
chr4	139989458	139989608	+	6.8	0	25.5	3.06E+01	3.37E-27	0.6
chr4	147480993	147481143	+	6.8	0	24.5	1.38E+01	2.78E-19	0.61
chr4	150007681	150007831	+	6.8	0	23	1.50E+01	4.15E-20	0.64
chr4	153344573	153344723	+	6.8	0	23	2.04E+01	4.30E-23	0.62
chr4	164997479	164997629	+	6.8	0	25	2.64E+01	1.09E-25	0.62
chr4	168480335	168480485	+	6.8	0	24	1.48E+01	6.28E-20	0.6
chr4	183098473	183098623	+	6.8	0	22.5	6.07E+00	1.18E-11	0.67
chr4	187586899	187587049	+	6.8	0	24.5	1.70E+01	2.52E-21	0.6
chr5	957463	957613	+	6.8	0	24	2.30E+01	2.69E-24	0.61
chr5	16690365	16690515	+	6.8	0	23	6.57E+01	5.87E-35	0.64
chr5	32232548	32232698	+	6.8	0	22.5	3.25E+01	8.59E-28	0.64
chr5	34924040	34924190	+	6.8	0	24.5	3.16E+01	1.72E-27	0.62
chr5	35436535	35436685	+	6.8	0	23	2.73E+01	5.03E-26	0.62
chr5	36690462	36690612	+	6.8	0	24	2.12E+01	1.77E-23	0.62
chr5	72308403	72308553	+	6.8	0	22	4.41E+01	6.99E-31	0.65
chr5	90409719	90409869	+	6.8	0	25.5	2.46E+01	5.59E-25	0.58
chr5	99020299	99020449	+	6.8	0	23	3.28E+01	6.79E-28	0.62
chr5	107572132	107572282	+	6.8	0	19.5	3.62E+01	7.20E-29	0.82
chr5	113038925	113039075	+	6.8	0	22	2.90E+01	1.22E-26	0.65
chr5	126600828	126600978	+	6.8	0	24.5	2.51E+01	3.28E-25	0.61
chr5	127313966	127314116	+	6.8	0	22.5	4.88E+01	6.56E-32	0.64
chr5	132002194	132002344	+	6.8	0	24	2.53E+01	2.74E-25	0.62
chr5	136020437	136020587	+	6.8	0	22	6.38E+00	4.26E-12	0.67
chr5	136212291	136212441	+	6.8	0	22.5	1.94E+01	1.33E-22	0.64
chr5	139373798	139373948	+	6.8	0	24	4.95E+01	4.58E-32	0.62
chr5	142896377	142896527	+	6.8	0	23.5	1.79E+01	8.36E-22	0.65
chr5	144390264	144390414	+	6.8	0	21	1.70E+01	2.52E-21	0.7
chr5	146291564	146291714	+	6.8	0	21	2.55E+01	2.28E-25	0.72
chr5	146906924	146907074	+	6.8	0	23	2.33E+01	1.93E-24	0.62
chr5	149445959	149446109	+	6.8	0	25	2.57E+01	1.90E-25	0.6
chr5	151708262	151708412	+	6.8	0	22.5	1.80E+01	7.36E-22	0.67
chr5	154220775	154220925	+	6.8	0	23.5	1.26E+01	2.25E-18	0.64
chr5	154642550	154642700	+	6.8	0	21	1.81E+01	6.49E-22	0.68
chr5	167678554	167678704	+	6.8	0	20.5	3.39E+01	3.29E-28	0.72
chr5	168105099	168105249	+	6.8	0	21	1.42E+01	1.55E-19	0.68
chr5	181173862	181174012	+	6.8	0	24	1.42E+01	1.41E-19	0.6
chr6	2841894	2842044	+	6.8	0	22	1.67E+01	4.05E-21	0.67
chr6	11414712	11414862	+	6.8	0	24.5	2.66E+01	8.97E-26	0.6
chr6	20291787	20291937	+	6.8	0	24.5	3.42E+01	2.57E-28	0.65
chr6	49410058	49410208	+	6.8	0	22.5	3.32E+01	5.35E-28	0.67
chr6	63066199	63066349	+	6.8	0	24.5	3.35E+01	4.20E-28	0.61
chr6	100002014	100002164	+	6.8	0	20	4.95E+01	4.58E-32	0.72
chr6	105676198	105676348	+	6.8	0	23	6.19E+01	2.39E-34	0.65
chr6	115545476	115545626	+	6.8	0	25.5	3.28E+01	6.79E-28	0.58
chr6	117976145	117976295	+	6.8	0	23	3.54E+01	1.21E-28	0.62
chr6	140898383	140898533	+	6.8	0	22	6.07E+01	3.75E-34	0.65
chr6	144284866	144285016	+	6.8	0	21.5	9.55E+00	9.16E-16	0.68
chr6	145634140	145634290	+	6.8	0	23.5	3.19E+01	1.37E-27	0.62
chr6	148441683	148441833	+	6.8	0	25.5	1.06E+01	9.14E-17	0.6
chr6	153948005	153948155	+	6.8	0	25.5	1.90E+01	1.99E-22	0.58
chr6	156718754	156718904	+	6.8	0	22	1.16E+01	1.28E-17	0.65
chr6	159633295	159633445	+	6.8	0	23	3.28E+01	6.79E-28	0.64
chr6	160394763	160394913	+	6.8	0	23	6.36E+00	4.62E-12	0.62
chr7	5591632	5591782	+	6.8	0	22	1.69E+01	3.20E-21	0.65
chr7	24787103	24787253	+	6.8	0	23.5	4.80E+01	9.34E-32	0.61
chr7	30551167	30551317	+	6.8	0	26	2.95E+01	8.02E-27	0.61
chr7	47227935	47228085	+	6.8	0	25	1.44E+01	1.04E-19	0.58
chr7	49852789	49852939	+	6.8	0	22.5	1.61E+01	9.05E-21	0.64
chr7	55433343	55433493	+	6.8	0	23	5.19E+01	1.51E-32	0.64
chr7	66654390	66654540	+	6.8	0	22.5	2.06E+01	3.21E-23	0.64
chr7	75528135	75528285	+	6.8	0	23	3.39E+01	3.29E-28	0.64
chr7	93442850	93443000	+	6.8	0	24.5	4.88E+01	6.56E-32	0.6
chr7	97065097	97065247	+	6.8	0	20.5	4.41E+01	6.99E-31	0.7
chr7	98013525	98013675	+	6.8	0	25	3.42E+01	2.57E-28	0.6
chr7	111752272	111752422	+	6.8	0	21.5	5.19E+01	1.51E-32	0.68
chr7	137656378	137656528	+	6.8	0	23.5	2.12E+01	1.77E-23	0.64
chr7	139688144	139688294	+	6.8	0	22	5.28E+01	1.03E-32	0.65
chr7	144726957	144727107	+	6.8	0	22.5	4.66E+01	1.86E-31	0.64
chr7	151783007	151783157	+	6.8	0	22.5	2.08E+01	2.77E-23	0.64
chr7	152314182	152314332	+	6.8	0	25	2.64E+01	1.09E-25	0.6
chr7	157302504	157302654	+	6.8	0	24	1.08E+01	6.84E-17	0.6
chr7	157807566	157807716	+	6.8	0	24.5	2.49E+01	3.93E-25	0.61
chr8	10087197	10087347	+	6.8	0	22.5	2.23E+01	5.13E-24	0.65
chr8	25660352	25660502	+	6.8	0	23	4.07E+01	4.45E-30	0.62
chr8	26291259	26291409	+	6.8	0	23	2.25E+01	4.37E-24	0.64
chr8	28601025	28601175	+	6.8	0	23.5	6.31E+01	1.51E-34	0.65
chr8	40951696	40951846	+	6.8	0	26	3.54E+01	1.21E-28	0.58
chr8	46257057	46257207	+	6.8	0	23.5	1.88E+01	2.61E-22	0.61
chr8	48008326	48008476	+	6.8	0	24.5	2.75E+01	4.13E-26	0.61
chr8	56787598	56787748	+	6.8	0	22	2.49E+01	3.93E-25	0.65
chr8	66926419	66926569	+	6.8	0	23.5	1.14E+01	2.05E-17	0.61
chr8	67062311	67062461	+	6.8	0	23	7.23E+00	3.30E-13	0.64
chr8	74853499	74853649	+	6.8	0	22.5	1.51E+01	3.73E-20	0.65
chr8	76955369	76955519	+	6.8	0	23	2.93E+01	9.91E-27	0.62
chr8	89253400	89253550	+	6.8	0	22.5	3.70E+01	4.24E-29	0.64
chr8	89322424	89322574	+	6.8	0	24.5	3.74E+01	3.23E-29	0.61
chr8	93127782	93127932	+	6.8	0	24.5	1.78E+01	9.48E-22	0.58
chr8	103796799	103796949	+	6.8	0	21	2.49E+01	3.93E-25	0.68
chr8	109042297	109042447	+	6.8	0	23	1.93E+01	1.52E-22	0.62
chr8	118079913	118080063	+	6.8	0	23	2.62E+01	1.31E-25	0.62
chr8	125969124	125969274	+	6.8	0	22.5	1.94E+01	1.33E-22	0.65
chr8	126579988	126580138	+	6.8	0	26.5	2.77E+01	3.39E-26	0.58
chr8	141386870	141387020	+	6.8	0	24.5	1.25E+01	2.46E-18	0.64
chr9	5263674	5263824	+	6.8	0	24	2.02E+01	4.96E-23	0.62
chr9	5590151	5590301	+	6.8	0	19.5	4.53E+01	3.65E-31	0.73
chr9	15135290	15135440	+	6.8	0	24.5	2.66E+01	8.97E-26	0.6
chr9	15824412	15824562	+	6.8	0	22.5	4.07E+01	4.45E-30	0.65
chr9	18255163	18255313	+	6.8	0	23	2.49E+01	3.93E-25	0.64
chr9	32572383	32572533	+	6.8	0	23	1.27E+01	1.89E-18	0.64
chr9	35815393	35815543	+	6.8	0	24	1.72E+01	1.98E-21	0.64
chr9	79023200	79023350	+	6.8	0	20	2.66E+01	8.97E-26	0.73
chr9	86434081	86434231	+	6.8	0	19	3.54E+01	1.21E-28	0.75
chr9	96339790	96339940	+	6.8	0	23	3.12E+01	2.16E-27	0.62
chr9	101176451	101176601	+	6.8	0	22	1.87E+01	2.98E-22	0.67
chr9	105609093	105609243	+	6.8	0	22.5	4.07E+01	4.45E-30	0.64
chr9	112921592	112921742	+	6.8	0	23	1.63E+01	6.44E-21	0.62
chr9	122099387	122099537	+	6.8	0	22	2.38E+01	1.16E-24	0.7
chr9	135926911	135927061	+	6.8	0	24	4.18E+01	2.44E-30	0.62
chr9	137612242	137612392	+	6.8	0	24.5	1.47E+01	6.96E-20	0.6
chr10	11758036	11758186	+	6.8	0	23	5.11E+01	2.20E-32	0.64
chr10	17201381	17201531	+	6.8	0	24	3.19E+01	1.37E-27	0.62
chr10	17455266	17455416	+	6.8	0	24.5	1.82E+01	5.71E-22	0.6
chr10	23338294	23338444	+	6.8	0	23	3.46E+01	2.01E-28	0.62
chr10	38489116	38489266	+	6.8	0	20.5	1.30E+01	1.02E-18	0.7
chr10	41912693	41912843	+	6.8	0	23	6.26E+00	6.35E-12	0.64
chr10	43202258	43202408	+	6.8	0	22.5	4.82E+00	1.09E-09	0.67
chr10	49912589	49912739	+	6.8	0	23	3.88E+01	1.41E-29	0.62
chr10	62454752	62454902	+	6.8	0	23.5	4.29E+01	1.32E-30	0.61
chr10	79150054	79150204	+	6.8	0	24.5	1.09E+01	5.49E-17	0.6
chr10	97037427	97037577	+	6.8	0	21.5	3.46E+01	2.01E-28	0.68
chr10	100229541	100229691	+	6.8	0	23.5	3.32E+01	5.35E-28	0.61
chr10	100371340	100371490	+	6.8	0	25	7.40E+00	2.06E-13	0.61
chr10	103451155	103451305	+	6.8	0	23.5	1.90E+01	1.99E-22	0.61
chr10	109978466	109978616	+	6.8	0	20.5	3.39E+01	3.29E-28	0.72
chr10	110399443	110399593	+	6.8	0	23.5	4.70E+00	1.81E-09	0.61
chr10	113069747	113069897	+	6.8	0	20.5	4.46E+00	4.90E-09	0.72
chr10	114304028	114304178	+	6.8	0	24	1.72E+01	1.98E-21	0.64
chr10	118504669	118504819	+	6.8	0	24	2.57E+01	1.90E-25	0.64
chr10	118947374	118947524	+	6.8	0	22	2.80E+01	2.77E-26	0.65
chr10	119521910	119522060	+	6.8	0	23	8.67E+00	7.18E-15	0.65
chr10	123284233	123284383	+	6.8	0	22.5	6.86E+00	9.77E-13	0.68
chr10	123901735	123901885	+	6.8	0	22	1.53E+01	2.71E-20	0.65
chr10	127679752	127679902	+	6.8	0	24	1.27E+01	1.73E-18	0.61
chr11	6431936	6432086	+	6.8	0	23	3.04E+01	4.20E-27	0.62
chr11	9566076	9566226	+	6.8	0	23	3.01E+01	5.22E-27	0.64
chr11	9573356	9573506	+	6.8	0	25	1.55E+01	2.19E-20	0.58
chr11	15159204	15159354	+	6.8	0	25.5	3.06E+01	3.37E-27	0.61
chr11	16820408	16820558	+	6.8	0	25.5	3.70E+01	4.24E-29	0.58
chr11	17389605	17389755	+	6.8	0	24.5	1.78E+01	9.48E-22	0.61
chr11	17528229	17528379	+	6.8	0	22.5	4.60E+01	2.61E-31	0.67
chr11	19905337	19905487	+	6.8	0	25	2.00E+01	6.60E-23	0.61
chr11	30143234	30143384	+	6.8	0	21	2.19E+01	8.24E-24	0.68
chr11	32894258	32894408	+	6.8	0	21	2.16E+01	1.12E-23	0.7
chr11	34685307	34685457	+	6.8	0	22.5	3.12E+01	2.16E-27	0.64
chr11	43644105	43644255	+	6.8	0	25	3.06E+01	3.37E-27	0.61
chr11	57116712	57116862	+	6.8	0	24	2.85E+01	1.85E-26	0.6
chr11	57568217	57568367	+	6.8	0	24	2.15E+01	1.31E-23	0.61
chr11	59284663	59284813	+	6.8	0	23.5	2.93E+01	9.91E-27	0.62
chr11	63986279	63986429	+	6.8	0	22	4.29E+01	1.32E-30	0.67
